CommunityID,NodeID
1335,474922
1335,368431
1335,327475
1335,274231
1335,302904
1335,147256
1335,515898
1335,319290
1335,421692
1335,519997
1335,380734
1335,270143
1335,40769
1335,249666
1335,118596
1335,315212
1335,53070
1335,143182
1335,212816
1335,458577
1335,24402
1335,339795
1335,425812
1335,85845
1335,196439
1335,94040
1335,438109
1335,491360
1335,151404
1335,409452
1335,388978
1335,339826
1335,343923
1335,458614
1335,44918
1335,208758
1335,102262
1335,192378
1335,175994
1335,540536
1335,343933
1335,32637
1335,499584
1335,176002
1335,573316
1335,393094
1335,360327
1335,262024
1335,434064
1335,327570
1335,278419
1335,163731
1335,401301
1335,307100
1335,85916
1335,257951
1335,458657
1335,114593
1335,159653
1335,450472
1335,389032
1335,270251
1335,339889
1335,434099
1335,343990
1335,311225
1335,565188
1335,90053
1335,257992
1335,450505
1335,458709
1335,413655
1335,569306
1335,438239
1335,8161
1335,286691
1335,139237
1335,12271
1335,114672
1335,446450
1335,122866
1335,483316
1335,499702
1335,376825
1335,536570
1336,149240
1336,381333
1336,498567
1337,234612
1337,105367
1338,364912
1338,517107
1338,442087
1338,79322
1338,318140
1339,422849
1339,170913
1339,400329
1339,157167
1339,244143
1339,213329
1339,145301
1339,155126
1339,414846
1340,310660
1340,81734
1340,572586
1340,68460
1340,390066
1340,109047
1340,87484
1340,511292
1340,235485
1340,533084
1341,221433
1341,17495
1342,321518
1342,228095
1343,316148
1343,153139
1343,95516
1344,452608
1344,341518
1345,570312
1345,174101
1345,522414
1346,168976
1346,100116
1346,182630
1346,355999
1347,34547
1347,279084
1348,335354
1348,20860
1349,425474
1349,341996
1349,82562
1350,477237
1350,378975
1351,132136
1351,511545
1352,382587
1352,315606
1353,163953
1353,575329
1353,89731
1353,70634
1353,137545
1353,473146
1354,503967
1354,348574
1354,308263
1354,190888
1354,63824
1354,314195
1354,75964
1354,175102
1354,51486
1355,418248
1355,166644
1356,195963
1356,28943
1357,116978
1357,349390
1358,506994
1358,260423
1359,445242
1359,457314
1360,370402
1360,575612
1361,545984
1361,490690
1361,302068
1361,339573
1361,540951
1361,226810
1362,114523
1362,47012
1363,262979
1363,126966
1364,262504
1364,146494
1365,549498
1365,44437
1366,267810
1366,426996
1366,334903
1366,179622
1366,483255
1366,17559
1367,38568
1367,153021
1368,237809
1368,501847
1369,451008
1369,254753
1369,12275
1369,168084
1369,79652
1369,345832
1370,185384
1370,456761
1370,341291
1371,516677
1371,423325
1371,77631
1372,188529
1372,98897
1372,64515
1372,253106
1372,487301
1373,132306
1373,266551
1374,257832
1374,122472
1374,165885
1375,269308
1375,293564
1376,435492
1376,494423
1376,270148
1377,68386
1377,563126
1378,430608
1378,106793
1378,235346
1379,210673
1379,87018
1379,318076
1379,437436
1380,60873
1380,368062
1381,104549
1381,452945
1381,7429
1382,364315
1382,170191
1383,131075
1383,184164
1383,126371
1383,517705
1383,564426
1383,170153
1383,349965
1383,109230
1383,19217
1383,471037
1384,107873
1384,96237
1385,34496
1385,81019
1385,470455
1386,378226
1386,453283
1386,58901
1386,469722
1386,202587
1386,535436
1386,330286
1387,200962
1387,483111
1388,201688
1388,94186
1388,311011
1389,355794
1389,377405
1390,358754
1390,402084
1391,182687
1391,288471
1391,503268
1391,403999
1392,18835
1392,33132
1392,273915
1393,361099
1393,261468
1393,549341
1393,519758
1394,527315
1394,186692
1394,479447
1394,363961
1394,101803
1395,362320
1395,221380
1396,401427
1396,196520
1396,52140
1396,83404
1396,557741
1397,2440
1397,124056
1397,256519
1398,555912
1398,541604
1399,488576
1399,476321
1399,226295
1399,98395
1399,223485
1400,417368
1400,66133
1401,556088
1401,393074
1401,37299
1401,286751
1402,463921
1402,533556
1403,68987
1403,397966
1404,281954
1404,377219
1405,511236
1405,521749
1405,250039
1405,490120
1405,92397
1405,392535
1406,647
1406,532809
1406,437931
1406,305389
1406,81808
1406,395510
1406,474550
1406,468985
1406,522455
1406,33435
1407,282731
1407,334235
1407,541685
1408,547137
1408,294097
1408,130886
1408,11178
1408,132735
1409,409682
1409,485747
1410,243810
1410,484870
1410,147175
1410,399978
1410,173776
1410,256756
1410,100279
1410,559711
1411,40249
1411,475084
1412,368241
1412,316283
1412,453393
1413,299089
1413,255394
1413,227763
1413,324710
1413,42839
1413,518681
1413,538235
1414,104057
1414,53979
1415,421706
1415,93214
1416,569058
1416,511107
1416,13740
1417,392684
1417,350573
1418,248460
1418,486884
1419,508289
1419,95105
1419,408808
1419,573258
1419,2990
1419,217423
1419,323541
1419,129782
1419,53468
1420,467569
1420,55666
1420,472497
1420,87901
1420,37694
1421,45218
1421,377707
1422,172357
1422,375958
1423,567514
1423,98215
1424,177920
1424,493147
1424,228828
1425,256450
1425,39358
1425,313240
1425,178730
1425,192686
1426,57552
1426,278393
1426,503857
1427,94338
1427,208052
1428,198913
1428,376067
1428,497749
1428,69557
1428,375045
1428,58965
1429,572308
1429,396551
1430,412613
1430,143039
1431,55760
1431,168362
1431,11412
1432,425073
1432,324163
1432,400654
1433,4920
1433,394952
1434,70456
1434,52021
1434,549069
1435,133123
1435,111365
1436,510705
1436,301316
1437,296453
1437,295798
1437,566239
1438,458568
1438,73874
1438,473343
1439,319320
1439,125513
1439,429467
1440,461664
1440,166664
1440,22486
1440,274136
1440,309721
1440,449180
1440,266077
1440,381343
1441,456884
1441,176175
1442,173442
1442,1483
1442,540901
1443,276140
1443,295446
1444,234190
1444,241775
1445,567333
1445,318757
1445,65911
1446,283229
1446,243214
1447,359299
1447,173639
1447,92651
1448,341808
1448,212819
1448,380249
1448,367337
1448,205899
1448,521247
1448,273039
1449,156458
1449,299010
1449,510258
1450,471139
1450,394805
1451,6376
1451,59730
1451,252047
1452,435233
1452,559093
1452,206126
1453,221970
1453,432955
1454,155656
1454,258057
1454,294924
1454,483344
1454,49174
1454,61465
1454,327708
1454,495645
1454,204831
1454,253984
1454,340004
1454,147492
1454,278566
1454,528423
1454,253992
1454,155687
1454,307248
1454,466999
1454,553021
1454,245822
1454,237632
1454,528450
1454,467011
1454,172100
1454,499782
1454,237652
1454,73816
1454,102489
1454,82024
1454,487530
1454,553070
1454,168048
1454,262257
1454,422004
1454,364664
1454,123001
1454,454785
1454,532610
1454,229505
1454,135299
1454,487558
1454,528521
1454,401551
1454,172183
1454,57503
1454,106655
1454,102565
1454,413863
1454,413864
1454,196776
1454,37034
1454,491691
1454,393390
1454,458929
1454,164018
1454,69813
1454,164022
1454,368821
1454,307386
1454,217276
1454,32957
1454,549060
1454,278725
1454,516295
1454,569549
1454,442576
1454,418000
1454,155858
1454,131289
1454,159968
1454,536807
1454,434407
1454,266473
1454,491760
1454,319745
1454,270596
1454,430346
1454,561422
1454,82192
1454,258321
1454,286996
1454,528662
1454,495903
1454,57637
1454,549161
1454,557362
1454,209207
1454,28992
1454,442691
1454,262470
1454,495943
1454,409929
1454,557386
1454,532814
1454,119121
1454,24916
1454,61781
1454,430427
1454,479584
1454,524643
1454,90479
1454,369011
1454,176501
1454,323961
1454,102777
1454,98681
1454,332171
1454,414092
1454,496013
1454,225678
1454,487825
1454,471441
1454,389525
1454,197016
1454,541081
1454,315803
1454,246175
1454,262563
1454,434601
1454,274863
1454,319923
1454,221621
1454,278968
1454,524731
1454,127421
1454,352702
1454,352703
1454,246207
1454,541127
1454,360905
1454,266697
1454,78288
1454,20945
1454,311761
1454,467409
1454,164306
1454,524758
1454,25048
1454,340441
1454,217560
1454,422365
1454,516577
1454,541158
1454,102887
1454,225766
1454,242157
1454,307695
1454,487922
1454,180727
1454,217597
1454,340479
1454,348672
1454,176639
1454,311810
1454,393731
1454,528902
1454,229895
1454,66054
1454,324109
1454,164366
1454,283166
1454,369184
1454,545
1454,217636
1454,107050
1454,557625
1454,168519
1454,229959
1454,213581
1454,213582
1454,533071
1454,156240
1454,242267
1454,209509
1454,377448
1454,504424
1454,176747
1454,463468
1454,549485
1454,508529
1454,451187
1454,94836
1454,516724
1454,574072
1454,488058
1454,156286
1454,299649
1454,492171
1454,443027
1454,332435
1454,193176
1454,324253
1454,213663
1454,459425
1454,98978
1454,148131
1454,271017
1454,205482
1454,533163
1454,393898
1454,53933
1454,29358
1454,430773
1454,504503
1454,406199
1454,90811
1454,291520
1454,344770
1454,369351
1454,565974
1454,549602
1454,377576
1454,459497
1454,336618
1454,381675
1454,324336
1454,328434
1454,549620
1454,185079
1454,312058
1454,107264
1454,279302
1454,90887
1454,574218
1454,213772
1454,221964
1454,135951
1454,119567
1454,197393
1454,148247
1454,566044
1454,414495
1454,488232
1454,127784
1454,213803
1454,49964
1454,283437
1454,119598
1454,344879
1454,316208
1454,271159
1454,95038
1454,62271
1454,561983
1454,521026
1454,303940
1454,422729
1454,176972
1454,426829
1454,164686
1454,349011
1454,148309
1454,13145
1454,426842
1454,234332
1454,570204
1454,21342
1454,217949
1454,168800
1454,156516
1454,512870
1454,418662
1454,250733
1454,148336
1454,414582
1454,127863
1454,152443
1454,115579
1454,340860
1454,91006
1454,467842
1454,209798
1454,263047
1454,218000
1454,340885
1454,201622
1454,566169
1454,537501
1454,500639
1454,66466
1454,148389
1454,504748
1454,54197
1454,390073
1454,275385
1454,37817
1454,545728
1454,320448
1454,512963
1454,312261
1454,37829
1454,111560
1454,218057
1454,140234
1454,127952
1454,275408
1454,574418
1454,246741
1454,312281
1454,365531
1454,177119
1454,566243
1454,553956
1454,193509
1454,414697
1454,406511
1454,177135
1454,422901
1454,271354
1454,193531
1454,70652
1454,238591
1454,201730
1454,422918
1454,447496
1454,37903
1454,234511
1454,312339
1454,91157
1454,74776
1454,214043
1454,242716
1454,185373
1454,377897
1454,488489
1454,1067
1454,316464
1454,181303
1454,365628
1454,574528
1454,46145
1454,558146
1454,570434
1454,111681
1454,353349
1454,447569
1454,336978
1454,218195
1454,373848
1454,119901
1454,382052
1454,537702
1454,345193
1454,562282
1454,545900
1454,337005
1454,58479
1454,541808
1454,210031
1454,238709
1454,369783
1454,472185
1454,21626
1454,570492
1454,193663
1454,513152
1454,169092
1454,251015
1454,177291
1454,1163
1454,218257
1454,152723
1454,361621
1454,251030
1454,234649
1454,242845
1454,308384
1454,205989
1454,17576
1454,353449
1454,357548
1454,427181
1454,406705
1454,554166
1454,459959
1454,29882
1454,500925
1454,54469
1454,541894
1454,263366
1454,341201
1454,70866
1454,42193
1454,324817
1454,410837
1454,99546
1454,66780
1454,304349
1454,185568
1454,316641
1454,455906
1454,316649
1454,533739
1454,132335
1454,144629
1454,29944
1454,283897
1454,406782
1454,521478
1454,62726
1454,447751
1454,140553
1454,165126
1454,242955
1454,410891
1454,206091
1454,136463
1454,374038
1454,345367
1454,365849
1454,91420
1454,509212
1454,439584
1454,529698
1454,329005
1454,353581
1454,517423
1454,103728
1454,107826
1454,492852
1454,349495
1454,324923
1454,394556
1454,345405
1454,255300
1454,550216
1454,214353
1454,415062
1454,439644
1454,157020
1454,66911
1454,415078
1454,259431
1454,415088
1454,243058
1454,284019
1454,214393
1454,361850
1454,21883
1454,30075
1454,243069
1454,456065
1454,386436
1454,83334
1454,292231
1454,415113
1454,177546
1454,443787
1454,492941
1454,234895
1454,308625
1454,198034
1454,21906
1454,234898
1454,308631
1454,529815
1454,148889
1454,21913
1454,325019
1454,226715
1454,521630
1454,570783
1454,406942
1454,140725
1454,423352
1454,574904
1454,550331
1454,13761
1454,525764
1454,206276
1454,177604
1454,320966
1454,439749
1454,329168
1454,316882
1454,447954
1454,95698
1454,493013
1454,173527
1454,341467
1454,263648
1454,280034
1454,386532
1454,407021
1454,259569
1454,542193
1454,263668
1454,284152
1454,505338
1454,402939
1454,226814
1454,452095
1454,17920
1454,124421
1454,325126
1454,349704
1454,263691
1454,476684
1454,230926
1454,333326
1454,132635
1454,562718
1454,112160
1454,214562
1454,271911
1454,271912
1454,448045
1454,284205
1454,513585
1454,353845
1454,566855
1454,427596
1454,480846
1454,513616
1454,30289
1454,435794
1454,525910
1454,423514
1454,431714
1454,190054
1454,493160
1454,329320
1454,67176
1454,9835
1454,427627
1454,79468
1454,558701
1454,333421
1454,79480
1454,415357
1454,263807
1454,423553
1454,489092
1454,99972
1454,317063
1454,485005
1454,337550
1454,67221
1454,226968
1454,399004
1454,296605
1454,513696
1454,394912
1454,202402
1454,284326
1454,239272
1454,247465
1454,186026
1454,267944
1454,22189
1454,329393
1454,558769
1454,521916
1454,542408
1454,38602
1454,284363
1454,493263
1454,132817
1454,542419
1454,231125
1454,493270
1454,214748
1454,1757
1454,325343
1454,42720
1454,444131
1454,448227
1454,63214
1454,276209
1454,386803
1454,562932
1454,141048
1454,386810
1454,435975
1454,202504
1454,38664
1454,194314
1454,440075
1454,481037
1454,411406
1454,42768
1454,186131
1454,456467
1454,104217
1454,517917
1454,26397
1454,75559
1454,59176
1454,100138
1454,358189
1454,386862
1454,460591
1454,345911
1454,575288
1454,505661
1454,247615
1454,288578
1454,534339
1454,505668
1454,55110
1454,390982
1454,259911
1454,255815
1454,542539
1454,386894
1454,112464
1454,10064
1454,358226
1454,362323
1454,141138
1454,288592
1454,481110
1454,534359
1454,235352
1454,325461
1454,296798
1454,382817
1454,534371
1454,481131
1454,128878
1454,505712
1454,436083
1454,218997
1454,481143
1454,505719
1454,489336
1454,444282
1454,178040
1454,571260
1454,329597
1454,104322
1454,477063
1454,534410
1454,38794
1454,542605
1454,247698
1454,468882
1454,198548
1454,251796
1454,116631
1454,67481
1454,399260
1454,505759
1454,284576
1454,341922
1454,325540
1454,63397
1454,260008
1454,18348
1454,219054
1454,370609
1454,411572
1454,473013
1454,501689
1454,26553
1454,329659
1454,14268
1454,546752
1454,223179
1454,124876
1454,317388
1454,333777
1454,264147
1454,374742
1454,407512
1454,329690
1454,268257
1454,18405
1454,575463
1454,235499
1454,481261
1454,38893
1454,403441
1454,468983
1454,51195
1454,309245
1454,186366
1454,403461
1454,96275
1454,305173
1454,292886
1454,104469
1454,530459
1454,133151
1454,231455
1454,550944
1454,452643
1454,489512
1454,43055
1454,71729
1454,165942
1454,407607
1454,378936
1454,26693
1454,538698
1454,378961
1454,469076
1454,477270
1454,460887
1454,239704
1454,366684
1454,305245
1454,264287
1454,223334
1454,2152
1454,575592
1454,555118
1454,47214
1454,354414
1454,551025
1454,493683
1454,161909
1454,530550
1454,10360
1454,383099
1454,18556
1454,22653
1454,338047
1454,243839
1454,223359
1454,80005
1454,440456
1454,170125
1454,161933
1454,137366
1454,55449
1454,477344
1454,272546
1454,415915
1454,39085
1454,207026
1454,272562
1454,346292
1454,235702
1454,125111
1454,379064
1454,55481
1454,67769
1454,551099
1454,506045
1454,329921
1454,440513
1454,268493
1454,190671
1454,301266
1454,391379
1454,559315
1454,493780
1454,182493
1454,178400
1454,157925
1454,59621
1454,149753
1454,55546
1454,141563
1454,256251
1454,477436
1454,43262
1454,514303
1454,170242
1454,215300
1454,260368
1454,506129
1454,162068
1454,10524
1454,510238
1454,166180
1454,526631
1454,10549
1454,239925
1454,305468
1454,264510
1454,117054
1454,571713
1454,403788
1454,88404
1454,166230
1454,10584
1454,416088
1454,285024
1454,207204
1454,420202
1454,10603
1454,313708
1454,403819
1454,440686
1454,67952
1454,72048
1454,26994
1454,469363
1454,153979
1454,391552
1454,473482
1454,559501
1454,145810
1454,563603
1454,321938
1454,575898
1454,375195
1454,268705
1454,338343
1454,80297
1454,76203
1454,227756
1454,367022
1454,375221
1454,547254
1454,543162
1454,47548
1454,39379
1454,424408
1454,551386
1454,166365
1454,575972
1454,354790
1454,268775
1454,18924
1454,162288
1454,313844
1454,535033
1454,72186
1454,76281
1454,481788
1454,248317
1454,576004
1454,289287
1454,109069
1454,281101
1454,379412
1454,39445
1454,59927
1454,494104
1454,236058
1454,231962
1454,367132
1454,297501
1454,244263
1454,18983
1454,72235
1454,105004
1454,539181
1454,2607
1454,236081
1454,129589
1454,436790
1454,363061
1454,240184
1454,121407
1454,522820
1454,383559
1454,449095
1454,186955
1454,64075
1454,14926
1454,412239
1454,391768
1454,178780
1454,481887
1454,510562
1454,223846
1454,461415
1454,502376
1454,35433
1454,182891
1454,215660
1454,350838
1454,371321
1454,162426
1454,39556
1454,510597
1454,498308
1454,567949
1454,338574
1454,309903
1454,146066
1454,555669
1454,498325
1454,72345
1454,141978
1454,121499
1454,174748
1454,6814
1454,522926
1454,457394
1454,43706
1454,432827
1454,518847
1454,182976
1454,277184
1454,43714
1454,72389
1454,518856
1454,416456
1454,400074
1454,244425
1454,80590
1454,68304
1454,420563
1454,285399
1454,527065
1454,318173
1454,109277
1454,301792
1454,96995
1454,260839
1454,330472
1454,252649
1454,244463
1454,498415
1454,473839
1454,453362
1454,133875
1454,137971
1454,207604
1454,92916
1454,23289
1454,523011
1454,113418
1454,60173
1454,154387
1454,166680
1454,109338
1454,43806
1454,396065
1454,240419
1454,72490
1454,236331
1454,252715
1454,207661
1454,170798
1454,215852
1454,162620
1454,420669
1454,449343
1454,420672
1454,551754
1454,486219
1454,281428
1454,473941
1454,265061
1454,265070
1454,334704
1454,39794
1454,281459
1454,203643
1454,162688
1454,502657
1454,240514
1454,416642
1454,109452
1454,48014
1454,93073
1454,199571
1454,60311
1454,273304
1454,23449
1454,342944
1454,416684
1454,306093
1454,420782
1454,379822
1454,224174
1454,244658
1454,564155
1454,15293
1454,113597
1454,134077
1454,478143
1454,523207
1454,326607
1454,101329
1454,437202
1454,3030
1454,93143
1454,388056
1454,35806
1454,306151
1454,105448
1454,424941
1454,261110
1454,236541
1454,347133
1454,388096
1454,388106
1454,322571
1454,465931
1454,572435
1454,437269
1454,179222
1454,138262
1454,113689
1454,3099
1454,396319
1454,175137
1454,80931
1454,531492
1454,506917
1454,367668
1454,240693
1454,511031
1454,48185
1454,224314
1454,298044
1454,187452
1454,117821
1454,375870
1454,76863
1454,72772
1454,179272
1454,351305
1454,445521
1454,105554
1454,572501
1454,326745
1454,228448
1454,543841
1454,433252
1454,232551
1454,76908
1454,556141
1454,27756
1454,3183
1454,52334
1454,23665
1454,277614
1454,388210
1454,441460
1454,183412
1454,478328
1454,89210
1454,130173
1454,511103
1454,150657
1454,40066
1454,449666
1454,502916
1454,564357
1454,3212
1454,253069
1454,322703
1454,277648
1454,158863
1454,56468
1454,167064
1454,355482
1454,244901
1454,298161
1454,306355
1454,511158
1454,150713
1454,548028
1454,539840
1454,285890
1454,335048
1454,515274
1454,281802
1454,314576
1454,294098
1454,502994
1454,392407
1454,269528
1454,93409
1454,466146
1454,457953
1454,314594
1454,412902
1454,347366
1454,392424
1454,191734
1454,421113
1454,539899
1454,118015
1454,236800
1454,48384
1454,314626
1454,392449
1454,72965
1454,77061
1454,281862
1454,290058
1454,265487
1454,32019
1454,539924
1454,441621
1454,261397
1454,191767
1454,376089
1454,507162
1454,72987
1454,384294
1454,32043
1454,44335
1454,130358
1454,167225
1454,441657
1454,228668
1454,314685
1454,458045
1454,224575
1454,150852
1454,93508
1454,183622
1454,105799
1454,560457
1454,359755
1454,417103
1454,335189
1454,372054
1454,146774
1454,470360
1454,474454
1454,298335
1454,40287
1454,310636
1454,339308
1454,3448
1454,396664
1454,183675
1454,216445
1454,302462
1454,56705
1454,351619
1454,245125
1454,458117
1454,445830
1454,449929
1454,69005
1454,347534
1454,89489
1454,236957
1454,449955
1454,265639
1454,89512
1454,73128
1454,343471
1454,110002
1454,60855
1454,535992
1454,429508
1454,228815
1454,499153
1454,433622
1454,249308
1454,544228
1454,306660
1454,48614
1454,3558
1454,404967
1454,335341
1454,216564
1454,396796
1454,462333
1454,3583
1454,372236
1454,409105
1454,318995
1454,474648
1454,24092
1454,36382
1454,56863
1454,73250
1454,11811
1454,114212
1454,93737
1454,310827
1454,216620
1454,52782
1454,249402
1454,331322
1454,269887
1454,175682
1454,200260
1454,290378
1454,474705
1454,274003
1454,159318
1454,323161
1454,392794
1454,130653
1454,302686
1454,106087
1454,478830
1454,532086
1454,527991
1454,93815
1454,65146
1454,163453
1454,171645
1454,491136
1454,3716
1454,233094
1454,392840
1454,3721
1454,97932
1454,544403
1454,241301
1454,532117
1454,339613
1454,253598
1454,208547
1454,347812
1454,519845
1454,229029
1454,175785
1454,102058
1454,519851
1454,462508
1454,503466
1454,503477
1454,253621
1454,93877
1454,134841
1454,425661
1454,48831
1454,24257
1454,102090
1454,122578
1454,552666
1454,327388
1454,89824
1454,474850
1454,16099
1454,462564
1454,3813
1454,409314
1454,237290
1454,544494
1454,12016
1454,327411
1454,114419
1454,573174
1454,220919
1454,405245
1454,204544
1454,257798
1454,134919
1454,24328
1454,110342
1454,270094
1454,40723
1454,233239
1454,331547
1454,274204
1454,454432
1454,28450
1454,388900
1454,356133
1454,225064
1454,241450
1454,372525
1454,204597
1454,405304
1454,360249
1454,425785
1454,528188
1454,536383
1454,503615
1454,192321
1454,151361
1454,384842
1454,180051
1454,429918
1454,122719
1454,208735
1454,8031
1454,147297
1454,241505
1454,442210
1454,155497
1454,122730
1454,175984
1454,352115
1454,122740
1454,282493
1454,36736
1454,380801
1454,552836
1454,94089
1454,69513
1454,118666
1454,8075
1454,368532
1454,122778
1454,458651
1454,290723
1454,409508
1454,446375
1454,356265
1454,28587
1454,380845
1454,282542
1454,184239
1454,430001
1454,53179
1454,69563
1454,442301
1454,434123
1454,462798
1454,393169
1454,180179
1454,442325
1454,192481
1454,270306
1454,77798
1454,196587
1454,389100
1454,323574
1454,487420
1454,86015
1455,541377
1455,37329
1456,367105
1456,339644
1457,521860
1457,518887
1458,55120
1458,129336
1458,471686
1458,481326
1458,168363
1458,452190
1459,485904
1459,301455
1460,484656
1460,358134
1461,342392
1461,42274
1461,130658
1462,360931
1462,363476
1462,82058
1462,477902
1462,127263
1463,315354
1463,516522
1463,180508
1463,90826
1464,411720
1464,353559
1464,468591
1465,323360
1465,40462
1465,25816
1466,2587
1466,59797
1467,400
1467,567902
1467,132249
1467,340494
1468,403498
1468,116719
1469,331776
1469,225284
1469,409605
1469,307206
1469,561159
1469,225288
1469,192521
1469,557066
1469,32777
1469,24586
1469,90127
1469,36879
1469,426005
1469,73749
1469,188438
1469,544792
1469,81950
1469,290847
1469,368670
1469,118815
1469,385057
1469,28707
1469,106535
1469,471079
1469,176169
1469,253993
1469,8239
1469,86071
1469,233532
1469,454720
1469,233541
1469,536646
1469,184390
1469,241739
1469,172109
1469,311385
1469,348257
1469,36969
1469,114796
1469,528493
1469,270454
1469,413818
1469,221307
1469,299132
1469,520321
1469,344197
1469,204933
1469,385159
1469,217228
1469,213133
1469,532624
1469,221333
1469,200861
1469,446621
1469,184489
1469,225451
1469,172
1469,49324
1469,69805
1469,557234
1469,348342
1469,245942
1469,172219
1469,311484
1469,164029
1469,524479
1469,372938
1469,467152
1469,311504
1469,524513
1469,147682
1469,553192
1469,463082
1469,61675
1469,495856
1469,499956
1469,233720
1469,520442
1469,364795
1469,307462
1469,119047
1469,352518
1469,397577
1469,385290
1469,532755
1469,307476
1469,131347
1469,24854
1469,319766
1469,495898
1469,303395
1469,53542
1469,545062
1469,176429
1469,90413
1469,409911
1469,37176
1469,414008
1469,201018
1469,123191
1469,438588
1469,4417
1469,69956
1469,94533
1469,209222
1469,12619
1469,295246
1469,307535
1469,278863
1469,569681
1469,360785
1469,409934
1469,196950
1469,463195
1469,229725
1469,12644
1469,90468
1469,422246
1469,557415
1469,258410
1469,209263
1469,184688
1469,188785
1469,328047
1469,389491
1469,20851
1469,221558
1469,389494
1469,209276
1469,319874
1469,246149
1469,360840
1469,553354
1469,41363
1469,381334
1469,516505
1469,180641
1469,242085
1469,192934
1469,229799
1469,184747
1469,483756
1469,405932
1469,512443
1469,508352
1469,205253
1469,352711
1469,336335
1469,491984
1469,152017
1469,57812
1469,520663
1469,8666
1469,242138
1469,4572
1469,483805
1469,238044
1469,111070
1469,4574
1469,393698
1469,385517
1469,156141
1469,414195
1469,360948
1469,496123
1469,467454
1469,74240
1469,369152
1469,274946
1469,123395
1469,365063
1469,299529
1469,410123
1469,512527
1469,451089
1469,561687
1469,569880
1469,266775
1469,434711
1469,53788
1469,266781
1469,205348
1469,176676
1469,135720
1469,377388
1469,492079
1469,573999
1469,406067
1469,221749
1469,25142
1469,86588
1469,422463
1469,242240
1469,139844
1469,557638
1469,569927
1469,320079
1469,475733
1469,160342
1469,176726
1469,279128
1469,348761
1469,197209
1469,508507
1469,328280
1469,262749
1469,25182
1469,287327
1469,242271
1469,225888
1469,533092
1469,557669
1469,86631
1469,442986
1469,332396
1469,488046
1469,496240
1469,356980
1469,45693
1469,41611
1469,172684
1469,29328
1469,66197
1469,393877
1469,160406
1469,344726
1469,504478
1469,426658
1469,21154
1469,45734
1469,447142
1469,365225
1469,258731
1469,443052
1469,53934
1469,197296
1469,12978
1469,189107
1469,78517
1469,160439
1469,94904
1469,201401
1469,516793
1469,451269
1469,426697
1469,467658
1469,180938
1469,500431
1469,533201
1469,123603
1469,217813
1469,316120
1469,730
1469,443102
1469,53988
1469,504549
1469,484069
1469,447207
1469,254701
1469,455411
1469,242419
1469,140027
1469,176893
1469,230143
1469,447233
1469,369411
1469,267012
1469,336649
1469,115466
1469,340747
1469,782
1469,4880
1469,185104
1469,242450
1469,533267
1469,533270
1469,156440
1469,127771
1469,37662
1469,115486
1469,398112
1469,312097
1469,447272
1469,809
1469,119599
1469,254768
1469,389939
1469,377652
1469,353076
1469,242486
1469,422712
1469,164664
1469,553784
1469,58175
1469,541508
1469,287557
1469,312133
1469,500554
1469,357195
1469,95052
1469,234318
1469,287576
1469,459608
1469,246619
1469,99164
1469,402269
1469,185181
1469,66400
1469,525157
1469,394091
1469,447342
1469,99183
1469,357232
1469,123761
1469,308090
1469,78720
1469,66432
1469,45961
1469,127881
1469,390026
1469,29596
1469,267165
1469,246685
1469,78754
1469,521126
1469,320422
1469,557991
1469,541610
1469,398253
1469,132022
1469,459705
1469,238522
1469,140219
1469,238526
1469,234435
1469,209861
1469,574415
1469,140241
1469,414675
1469,177107
1469,259027
1469,361427
1469,185303
1469,312280
1469,234461
1469,185311
1469,316384
1469,418785
1469,156650
1469,426992
1469,414704
1469,54258
1469,365554
1469,283636
1469,500725
1469,246774
1469,132091
1469,472059
1469,46077
1469,398336
1469,193536
1469,87046
1469,525329
1469,234515
1469,316435
1469,451605
1469,197656
1469,373785
1469,156698
1469,439326
1469,295969
1469,283684
1469,283688
1469,54313
1469,349225
1469,508973
1469,320559
1469,152625
1469,111671
1469,406584
1469,484408
1469,99386
1469,304187
1469,246849
1469,492611
1469,54341
1469,566343
1469,361544
1469,332872
1469,42067
1469,287833
1469,410715
1469,492639
1469,500833
1469,558180
1469,353383
1469,484459
1469,140397
1469,189553
1469,189557
1469,164984
1469,554108
1469,369789
1469,377983
1469,160897
1469,58505
1469,132234
1469,70794
1469,468108
1469,210061
1469,140430
1469,320655
1469,517264
1469,484502
1469,361623
1469,165017
1469,156826
1469,431262
1469,238760
1469,251051
1469,468140
1469,505005
1469,435377
1469,484531
1469,156855
1469,369853
1469,210110
1469,79039
1469,324800
1469,455872
1469,206019
1469,369861
1469,357577
1469,95434
1469,95437
1469,13520
1469,558291
1469,529620
1469,197845
1469,13527
1469,29912
1469,480477
1469,546015
1469,349417
1469,279787
1469,333035
1469,353522
1469,169204
1469,427253
1469,13570
1469,275718
1469,345358
1469,328976
1469,292114
1469,488723
1469,546068
1469,349461
1469,263446
1469,193815
1469,38172
1469,288029
1469,165150
1469,95522
1469,181542
1469,226600
1469,345385
1469,38190
1469,177459
1469,197939
1469,533815
1469,329015
1469,21825
1469,439620
1469,443726
1469,206160
1469,271698
1469,70996
1469,214358
1469,152919
1469,296278
1469,464223
1469,30049
1469,546147
1469,83302
1469,271719
1469,152935
1469,513385
1469,488818
1469,501108
1469,382328
1469,406905
1469,447874
1469,75139
1469,54660
1469,202124
1469,214417
1469,255378
1469,329111
1469,406937
