Node,Average Neighbor Degree
527053,1.5
245002,4.0
257745,1.0
553596,1.0
27950,1.2857142857142858
386610,7.0
424143,1.0
102254,1.0
464270,1.5
220158,2.0
433822,1.0
249841,1.0
99553,4.0
177990,7.0
82770,9.272727272727273
314332,3.3333333333333335
555252,3.25
424134,2.0
452020,1.0
345654,1.5
452648,2.0
487878,5.0
374026,2.0
47864,2.5
345656,2.2
163690,5.0
508078,3.7142857142857144
453821,5.5
4516,1.0
96290,1.0
492550,1.0
562689,1.0
465781,4.0
179715,1.75
429642,11.0
86900,3.272727272727273
544704,2.0
368264,4.5
402589,3.8
303665,1.0
359008,1.0
394896,1.0
285131,1.0
390858,3.0
451928,2.3333333333333335
67429,2.0
432438,2.5
174141,9.333333333333334
268583,2.0
502104,1.0
359024,6.75
137882,10.0
394882,1.0
297665,1.0
152577,2.0
87992,4.0
319175,2.6666666666666665
383051,2.3333333333333335
111800,3.0
108106,4.0
263854,3.0
380667,2.0
38511,5.0
200479,2.2
317298,5.5
367681,4.5
97974,2.5
4801,2.0
254469,3.25
55022,4.333333333333333
85984,2.4
178816,5.0
310992,1.0
67255,1.0
55740,5.5
569340,1.75
332473,8.0
340656,5.5
211356,3.5
404266,2.0
119596,1.5
471051,4.0
292418,4.5
80351,3.25
31425,4.0
499813,4.166666666666667
307169,6.0
477196,1.0
516777,1.0
327812,4.0
224611,2.5
74582,2.0
564855,2.5
50808,2.3333333333333335
155666,6.5
172399,2.5
166706,2.0
86871,3.6666666666666665
337881,9.071428571428571
413264,9.375
130639,1.0
226716,1.0
34116,3.0
433616,2.0
336389,4.857142857142857
207273,6.888888888888889
71363,4.0
1340,3.75
468896,3.0
243094,2.5
535306,1.5
398532,3.3333333333333335
526113,4.0
100100,3.5
143572,5.6
358528,6.0
387810,2.0
233765,2.0
106094,5.0
415441,1.5
7727,2.0
572437,6.857142857142857
271379,3.0
565058,9.333333333333334
350951,9.5
352008,1.0
571661,1.0
111572,2.6666666666666665
468619,2.0
67030,3.3333333333333335
548828,3.8333333333333335
391494,5.166666666666667
413959,12.0
193723,10.0
545962,3.2
311897,2.8
82382,2.0
259574,2.5
358598,2.0
43366,1.5
416342,2.0
442988,2.0
314280,2.75
460243,6.25
226269,1.0
218434,1.0
337230,1.0
252916,1.0
134783,1.0
450184,1.0
173318,2.0
444045,1.0
355824,1.0
518111,1.0
476348,1.8571428571428572
141010,4.0
564256,2.0
549010,7.666666666666667
308894,3.7777777777777777
333757,1.5
547191,2.0
454879,3.5
151576,5.0
380418,4.0
72825,3.5
84708,7.5
213461,3.0
127568,3.2222222222222223
219228,5.2
266610,2.0
377336,2.5
575260,9.5
257069,6.0
531996,6.5
302040,3.0
354916,3.0
78610,7.0
134296,4.333333333333333
423351,6.0
240991,5.5
462465,1.0
511217,1.0
455961,2.0
338680,2.0
331701,1.6666666666666667
328785,2.0
503215,5.6
440001,5.666666666666667
37990,1.0
318662,1.0
339476,3.0
387588,4.0
508629,2.5
456098,6.0
275243,2.6666666666666665
224520,2.6666666666666665
302493,1.0
563372,1.0
252252,3.2
298503,3.3333333333333335
27591,2.0
262844,1.6666666666666667
143084,7.0
264871,4.4
438344,3.0
284029,2.0
235610,2.0
323828,1.5
511094,5.0
497435,2.5
211689,1.0
517653,1.0
68190,2.0
31083,1.5
154437,1.5
29569,3.0
263879,2.0
246456,2.6666666666666665
186122,3.0
395992,1.6666666666666667
396681,5.8
202683,7.6
170943,2.8
389699,4.4
414203,5.5
517383,6.0
351330,33.0
193715,2.0
265820,1.0
216480,8.666666666666666
287883,1.5
160260,4.0
48119,2.5
292501,4.75
303212,2.5
362101,4.0
225292,4.0
313652,1.3333333333333333
439630,3.0
503763,4.75
92617,5.5
500247,3.25
306776,4.0
71100,10.5
462863,2.0
558948,1.5
277630,2.3333333333333335
23360,3.5
474199,2.0
390392,2.0
118023,1.0
516690,1.0
225120,4.4
86008,4.75
164264,4.111111111111111
395975,7.0
492060,3.0
348071,2.6
549961,4.833333333333333
78504,5.333333333333333
376934,3.0
232303,2.25
264091,2.0
575537,2.0
369376,1.0
200212,1.0
498343,5.5
34111,3.5
329608,1.6666666666666667
42818,3.5
20914,1.0
576198,1.0
273001,2.5
322475,3.0
86236,1.3333333333333333
149646,3.0
437127,3.0
340241,2.0
90360,3.0
113745,2.875
110799,5.5
208540,4.0
348775,4.333333333333333
330098,1.75
568460,4.0
22838,2.0
174680,3.0
144461,9.333333333333334
460420,3.0
338290,5.0
31881,6.0
324692,1.0
395065,2.0
475388,6.0
276393,6.666666666666667
431566,3.1
468004,4.0
326110,3.0
5469,2.5
306547,5.0
264533,8.6
539682,2.0
215932,2.0
493148,6.25
71275,3.75
523012,8.666666666666666
164097,1.0
253345,1.0
44533,4.0
397712,2.5
333449,3.6666666666666665
431192,6.0
253192,2.0
266073,1.0
182583,3.0
158868,1.6666666666666667
572857,2.5
531002,2.0
286627,3.0
410699,2.0
301630,1.0
296075,1.0
61496,2.0
509387,7.0
259819,5.666666666666667
293093,4.0
231294,4.5
400515,3.3333333333333335
163439,5.285714285714286
162306,2.3333333333333335
223958,2.5
121652,1.3333333333333333
11599,3.0
66949,4.857142857142857
123505,8.4
418310,3.0
111723,1.0
190979,7.25
343858,2.25
183132,6.142857142857143
154498,2.6666666666666665
413172,3.0
527810,11.0
431788,7.0
312714,4.75
245211,3.2
415566,1.6666666666666667
508183,8.333333333333334
189875,2.0
233031,2.5
253038,8.714285714285714
200664,8.214285714285714
464902,2.0
184458,8.11111111111111
563511,9.0
389632,9.428571428571429
162691,4.8
571278,3.25
157834,2.4
345609,1.0
13140,1.0
516128,2.0
401590,1.0
327949,3.0
127815,3.6
537890,1.0
116594,1.0
52474,5.8
225950,1.0
407961,1.0
565481,2.0
8519,2.0
572055,6.0
348696,6.75
444279,7.0
27081,2.5
445988,2.0
220931,3.0
469317,2.6666666666666665
499943,3.0
376865,2.0
405293,3.0
34930,2.2857142857142856
442946,7.0
170219,2.0
133648,2.0
24055,3.0
373036,2.3333333333333335
555024,4.0
355181,4.0
181127,3.6666666666666665
283267,2.5555555555555554
68581,3.5
574200,1.5
220468,2.5
252641,1.0
87189,2.0
541570,2.0
430286,3.5
158431,6.333333333333333
468857,5.666666666666667
471586,2.0
191860,2.5
360721,10.307692307692308
46702,8.428571428571429
306106,4.0
152887,3.875
84157,1.5
565231,4.0
144642,6.0
30352,2.0
352161,1.625
224464,3.6666666666666665
188829,9.0
249645,8.076923076923077
427241,6.0
134463,25.0
505735,7.0
388154,2.0
518525,4.4
237247,7.166666666666667
537106,2.2
185081,5.0
354895,9.857142857142858
215361,4.363636363636363
45433,1.0
247422,1.0
251910,8.285714285714286
448764,6.666666666666667
207287,1.75
75534,2.5
249790,8.0
158076,6.0
319774,4.0
442192,4.428571428571429
5506,3.6666666666666665
31376,4.166666666666667
164761,2.5
293476,3.0
539026,9.5
424417,4.333333333333333
133156,2.5
469366,3.6666666666666665
445905,3.0
71597,9.9375
132159,12.666666666666666
234161,3.0
52383,1.6666666666666667
301342,8.333333333333334
302965,12.166666666666666
339808,3.5
433279,3.0
91567,4.666666666666667
564792,2.0
461536,2.0
53894,7.5
52503,4.0
259162,9.0
215025,5.0
547696,3.6
301163,2.0
386851,1.0
518214,1.0
519131,1.0
503181,2.0
67364,2.0
92261,2.0
37235,2.0
100204,2.0
460017,2.6666666666666665
348771,2.0
556220,9.333333333333334
151427,4.0
204080,1.5
369768,3.5
427773,4.75
411664,4.5
51427,4.5
299073,3.0
556099,1.5
185320,7.125
439763,7.333333333333333
178385,3.5
228434,4.0
190483,3.0
571642,2.0
311532,2.5
332445,2.0
57672,2.0
335285,9.38888888888889
100441,5.571428571428571
62183,5.0
352496,3.6
422521,3.5
238243,3.0
178327,6.857142857142857
475137,1.5
502283,2.0
309545,1.5
390123,4.75
2098,6.0
141277,3.0
208974,4.0
424715,3.0
388982,3.25
193989,1.0
405529,1.0
476004,2.0
250424,1.0
479823,1.0
3511,9.0
100687,4.555555555555555
535330,2.0
401603,8.0
463610,4.125
538742,2.0
554190,1.0
516268,2.0
100209,1.0
136783,9.0
79272,1.1111111111111112
284021,6.0
155499,5.5
374609,1.6666666666666667
559199,5.0
250818,5.875
298966,5.0
493011,1.4
559722,1.0
446762,1.0
569723,1.3333333333333333
481494,3.0
394547,1.5
122933,2.0
524027,1.0
211873,1.0
91321,1.0
339971,1.0
339377,4.0
547172,2.0
422997,5.0
489005,5.5
25498,6.571428571428571
499604,2.25
276468,4.0
305684,2.5
205800,3.0
364793,2.0
177130,1.0
195919,5.75
462586,1.0
314832,2.0
63692,2.6666666666666665
303257,5.666666666666667
460816,6.0
420540,6.0
526152,1.0
403262,2.0
379504,2.3333333333333335
414379,2.5
530190,5.5
237115,4.25
225943,2.25
77738,3.0
347929,1.0
415379,1.0
487792,4.0
139662,4.0
294590,1.5
20223,2.0
178255,3.0
227313,2.0
87717,3.0
572680,2.0
169936,3.0
136908,2.0
133253,1.5
526204,4.0
403730,1.0
427182,1.0
384446,4.0
86440,2.6666666666666665
225519,6.25
332279,4.0
437962,2.4
269633,2.3333333333333335
101407,1.0
35609,2.0
323399,5.25
286500,3.8
337395,3.3333333333333335
86472,1.6666666666666667
229870,4.0
130056,4.333333333333333
268805,12.0
238354,3.8333333333333335
474817,1.6
517371,5.0
443714,2.5
335535,2.0
488774,3.0
48047,2.0
148900,1.0
234154,1.0
520645,7.428571428571429
117537,3.0
340906,4.714285714285714
703,4.666666666666667
96110,8.333333333333334
521557,3.0
432274,2.3333333333333335
52066,5.5
181774,3.75
410409,3.75
179570,6.0
566588,1.0
460552,1.0
416671,3.0
196417,1.3333333333333333
371454,8.625
486810,4.25
308667,3.0
83903,1.6666666666666667
491738,9.384615384615385
475879,2.0
54262,2.5
44325,5.0
203728,4.333333333333333
202372,1.0
285766,1.0
499102,6.0
92790,1.3333333333333333
241272,1.6666666666666667
65920,3.0
385622,2.6666666666666665
536687,2.5
134169,4.0
24468,2.0
193380,2.0
32654,1.0
529591,1.0
543227,2.5
109926,3.0
349740,4.0
483713,2.0
462097,3.0
121834,7.125
220808,1.5
331795,2.0
371178,3.7142857142857144
68988,4.0
548560,1.5
268110,2.0
559172,3.0
127348,5.5
32826,1.6666666666666667
243756,4.0
246527,3.0
539298,1.3333333333333333
239119,6.0
479096,3.0
347101,2.6666666666666665
340234,6.7272727272727275
49908,2.0
275882,3.0
67432,8.0
379540,3.0
386955,2.0
199238,1.5
379610,7.071428571428571
93792,9.727272727272727
96522,8.3
261649,9.666666666666666
46642,1.5
568089,1.5
213209,5.0
239488,3.5
40387,2.0
320727,4.0
336902,1.0
86092,2.0
497677,5.833333333333333
58360,7.857142857142857
328478,3.75
76635,8.333333333333334
397501,5.4
522027,4.0
75530,3.3333333333333335
304662,2.0
452697,2.0
443935,3.0
478826,1.6666666666666667
116031,5.0
334823,4.142857142857143
132119,8.714285714285714
99671,7.0
410388,6.0
492567,1.1666666666666667
223330,4.5
575558,3.0
71232,2.6666666666666665
339419,16.0
130582,5.5
190121,1.8571428571428572
225260,5.333333333333333
538324,3.6
116212,2.4
441766,5.0
446186,4.2
278995,3.5833333333333335
361871,12.0
139358,3.4
109636,3.4
48328,2.0
500953,1.0
482956,7.333333333333333
419122,3.0
54473,4.0
574995,2.0
467966,1.0
461503,2.0
537834,4.0
425557,3.3333333333333335
194853,3.5
341677,4.0
292827,2.75
502260,3.0
378174,3.6666666666666665
415405,2.0
290100,2.0
445487,6.0
398299,5.571428571428571
422815,2.0
487243,1.0
551651,2.25
80904,4.8
127755,2.0
434590,2.0
159593,1.0
202538,1.0
488574,3.0
273346,1.3333333333333333
350680,3.0
302889,2.5
96615,2.0
534045,2.0
281104,2.0
40344,1.0
154763,1.0
118983,1.0
275273,4.666666666666667
5137,5.0
191250,3.8
254921,2.25
61033,2.5
161660,2.0
262560,2.0
399561,4.375
187093,5.0
317582,4.666666666666667
55338,3.0
107382,2.5
490065,4.0
560699,3.0
75187,3.0
552025,10.833333333333334
245109,8.7
70427,4.0
18386,3.0
11002,5.4
554261,6.0
221153,12.5
24521,6.0
306753,2.3333333333333335
36775,3.3333333333333335
233710,4.0
248007,4.6
21983,3.0
535862,2.0
19428,3.75
557092,3.5
485663,2.0
317771,1.0
239010,1.0
244854,2.0
174995,4.666666666666667
58016,1.0
543107,2.0
480769,1.5
200250,3.0
384419,1.0
46641,2.0
427253,5.333333333333333
369789,3.75
294503,2.8
233437,2.3333333333333335
370896,3.0
435285,2.6666666666666665
310277,5.428571428571429
235115,5.0
279921,1.5
483419,5.0
186926,2.5
520037,2.0
315541,4.75
298237,1.75
343654,3.0
223673,5.666666666666667
268251,5.375
468888,8.2
497200,7.75
329340,3.0
272282,3.3333333333333335
436569,2.3333333333333335
309790,3.0
390619,1.0
289734,1.0
72771,1.0
52239,3.0
139806,2.0
353906,3.0
512912,3.3333333333333335
264978,3.6
209702,17.0
9798,3.0
208377,2.2
391963,2.857142857142857
431845,7.0
285912,1.0
179896,1.0
490865,3.2222222222222223
540567,5.0
362236,6.0
216761,1.6666666666666667
305027,6.0
329695,4.0
572028,2.5
461801,3.5
422220,2.5
529482,2.0
100338,1.5
27069,2.0
456406,10.857142857142858
452666,5.5
444244,3.0
211377,4.0
303047,3.0
526914,9.0
294337,2.0
315288,6.0
113648,2.0
426590,2.5
108349,4.666666666666667
532778,3.0
297502,2.0
380651,1.0
346259,1.0
489702,9.5
163689,1.0
442835,1.0
355887,1.0
236532,1.0
66086,1.0
165203,2.0
483855,2.0
387583,2.5
356374,6.5
103531,1.5
422428,2.0
466346,2.0
277869,2.0
291703,2.0
349689,3.0
476743,5.0
63790,3.8
71349,4.5
87940,3.5
373506,2.0
383038,2.0
357317,2.3333333333333335
163158,6.0
392271,2.0
461431,2.5
429326,2.3333333333333335
206686,2.5
525288,3.0
212343,8.666666666666666
311218,2.5714285714285716
273561,4.0
43661,4.0
254309,4.75
255893,2.0
54444,3.0
549539,2.0
402147,1.0
427571,3.0
463816,2.3333333333333335
372477,5.0
195640,3.6
548227,8.333333333333334
208132,10.285714285714286
451540,4.0
478131,5.5
220259,4.5
373842,1.0
55843,1.0
92351,1.5
285773,2.5
57312,4.5
480889,2.25
472208,3.3333333333333335
76675,7.0
569714,6.0
430860,5.0
305929,2.5
445706,1.3333333333333333
457675,3.0
568694,2.0
328511,2.5
541665,1.0
66208,2.0
527537,6.0
5071,5.166666666666667
60039,3.3333333333333335
498676,4.8
569352,2.0
11249,2.0
17718,1.0
434228,1.0
539429,4.0
60953,2.1666666666666665
291169,4.0
421060,2.25
540960,2.3333333333333335
264624,2.0
344961,1.0
287151,1.0
497981,5.166666666666667
487287,6.0
93576,3.2
560397,4.0
448196,4.0
544528,6.0
412546,1.0
390230,1.0
464819,2.6666666666666665
70116,1.0
45010,1.0
575724,4.857142857142857
563216,3.0
381890,1.6666666666666667
410722,1.0
305698,1.0
490886,7.0
96445,7.0
279977,5.0
549252,1.0
155081,2.0
329742,5.0
497658,4.0
176347,2.5
90310,2.75
183921,6.2
147236,3.0
146782,2.75
419119,7.571428571428571
255400,5.0
564986,3.5
562357,4.6
293538,3.5
115268,3.5
251411,8.076923076923077
145081,1.0
575176,1.0
226398,6.2
379264,8.166666666666666
411691,6.0
467382,4.666666666666667
200285,1.0
307718,2.0
455820,2.3333333333333335
173148,3.5
98412,1.0
273819,1.0
272052,3.2857142857142856
365412,5.5
72288,1.0
456443,1.0
177104,5.333333333333333
482427,2.0
557194,1.5
202011,2.0
326274,1.0
448144,9.0
276006,1.3333333333333333
48305,1.0
24876,1.0
420997,2.6666666666666665
27825,3.0
367384,9.923076923076923
489031,1.0
339649,1.0
228659,7.333333333333333
435639,9.0
15744,1.5
144083,2.0
453929,1.0
423842,1.0
297700,4.0
128717,2.0
547552,1.5
312292,1.5
46406,2.0
300758,2.6666666666666665
383371,3.0
166888,2.0
114671,2.0
251471,3.0
400004,2.0
179543,3.0
549267,5.0
187167,2.0
532183,3.0
182315,2.5
59059,3.5
400637,5.0
38161,1.3333333333333333
551621,3.0
313979,2.0
526055,2.0
175299,1.5
29772,4.0
361383,2.0
559996,2.5
193794,8.8
552779,3.3333333333333335
90351,3.6666666666666665
272896,4.5
544559,2.8
194994,1.6666666666666667
234318,3.0
21414,5.333333333333333
138771,8.8
541058,1.0
203443,1.0
50368,3.0
371592,6.666666666666667
432949,6.222222222222222
253042,9.75
216843,1.0
218835,1.0
564499,8.11111111111111
203146,1.5
234305,2.0
271206,8.333333333333334
263327,5.0
157753,3.0
453402,2.0
449530,4.7272727272727275
128844,1.0
246818,1.0
516300,6.0
417443,2.5
390350,2.0
251298,3.0
209608,2.6666666666666665
201468,3.5
341485,3.0
397566,3.25
450827,3.8
8972,4.0
336326,1.0
192539,2.0
290709,5.5
172016,2.75
442734,4.857142857142857
111937,8.166666666666666
152748,3.0
464957,4.333333333333333
399457,4.5
28895,4.666666666666667
571438,1.5
219269,2.0
451497,3.4285714285714284
64648,7.75
497197,8.5
325809,2.5
213236,2.0
514564,2.0
316864,2.8333333333333335
123672,3.0
310742,5.333333333333333
67699,4.0
353622,2.0
420691,1.5
338208,1.75
174969,5.0
225478,3.125
448970,5.0
511548,5.2
325922,6.142857142857143
519723,4.6
558649,3.75
504958,3.6666666666666665
531302,2.0
90293,8.363636363636363
117464,9.0
516385,7.444444444444445
53441,4.0
153506,2.25
293988,3.0
386101,2.3333333333333335
302705,3.0
239040,2.25
468291,6.0
175021,2.0
92311,3.0
269827,12.0
246184,7.4
14872,9.0
317698,7.444444444444445
299296,1.5
302609,2.5
172530,1.0
248293,1.0
494334,1.0
161772,1.0
572750,4.5
511637,4.0
353330,4.5
202121,1.3333333333333333
78419,6.0
255143,10.0
535953,3.0
256956,8.333333333333334
193544,4.2
187997,3.5
440142,1.0
268517,1.0
435293,5.666666666666667
99516,7.4
220623,3.0
235251,5.5
121045,1.5
188609,1.6666666666666667
229085,2.0
48557,3.0
173239,4.0
575844,5.833333333333333
68897,6.0
88657,1.0
81944,1.0
175444,1.6666666666666667
424505,3.0
36553,2.5714285714285716
483447,6.5
266538,1.0
287768,2.0
21497,2.75
48317,3.5
361528,2.0
384918,4.5
407044,3.0
172321,2.6666666666666665
407952,2.25
160617,4.166666666666667
142373,9.0
274981,1.0
533337,1.0
389543,1.0
553562,1.0
93533,2.6666666666666665
434892,3.8
275407,2.5
324204,4.0
90582,5.0
434282,2.5
465647,4.0
121520,2.0
112657,3.5
451496,2.0
479395,1.5
248228,1.0
279457,1.0
217238,1.0
518556,1.0
372912,3.5
164536,2.6666666666666665
131541,6.642857142857143
277948,12.5
576004,8.0
335925,2.0
48839,4.0
482681,1.6666666666666667
431753,3.0
402676,6.25
247771,3.6666666666666665
541643,3.6666666666666665
254238,2.0
110519,3.5
547390,2.0
136287,4.0
230580,3.0
38386,3.0
512180,1.5
373948,4.285714285714286
385331,5.5
388604,5.5
524089,3.2857142857142856
130041,2.0
9384,3.3333333333333335
492015,2.0
425818,3.6666666666666665
254377,3.75
243143,2.5714285714285716
340815,4.666666666666667
45902,2.25
71226,4.0
570408,2.5
263000,2.0
203931,6.0
167939,2.6666666666666665
116059,8.0
560106,2.5
561706,3.0
25628,7.0
219959,6.4
389299,1.0
438989,1.0
517632,4.666666666666667
390246,4.666666666666667
54704,5.0
364486,7.0
84487,1.75
507462,5.5
71019,6.333333333333333
50388,4.0
95049,3.3333333333333335
498900,2.0
107779,2.0
6398,1.0
117221,3.0
558084,1.0
374643,3.3333333333333335
272034,3.0
479891,1.6666666666666667
259170,2.0
93698,5.0
358644,2.0
509019,8.0
21363,3.6
100445,7.0
252489,1.5
474998,4.0
44751,1.0
538460,1.0
70373,3.25
76450,2.0
534360,4.333333333333333
496108,3.8333333333333335
162139,3.5
381040,2.0
115750,3.6666666666666665
312860,3.0
528869,1.0
339315,1.0
62283,10.0
497784,4.2
15323,5.333333333333333
338299,16.0
112700,1.625
264563,8.0
570246,5.25
538202,2.0
158402,1.0
291646,3.0
293080,3.3333333333333335
507421,7.0
368981,3.0
469638,1.3333333333333333
411465,4.0
313574,1.5
539447,1.0
116472,1.0
557815,1.0
545554,3.0
50026,2.0
427977,4.0
382750,2.0
27360,3.6666666666666665
263556,3.0
527501,5.333333333333333
555528,3.625
86085,4.5
41783,3.0
22669,13.0
401222,5.0
495134,3.8
105071,6.8
456522,1.875
361936,8.0
413155,4.0
275791,2.5
353012,3.6666666666666665
571345,11.88888888888889
167742,11.666666666666666
346187,1.3333333333333333
265946,3.0
16069,1.0
575759,2.0
303384,9.9
251751,6.666666666666667
142709,1.75
456273,4.0
413678,1.0
379770,1.0
278615,1.0
26607,1.0
269824,5.0
549096,5.0
531176,5.888888888888889
402349,1.0
348586,1.0
28547,2.0
316816,1.0
339236,1.0
6930,1.0
96101,2.0
298366,2.0
55159,2.0
386262,3.0
412723,6.0
48958,3.8333333333333335
365460,7.833333333333333
561130,9.833333333333334
16636,8.0
535108,2.0
135162,1.0
290690,1.5
90336,2.0
407998,2.0
251495,3.5
319208,1.0
361005,1.0
23635,3.0
428327,3.875
253121,4.75
526606,7.625
552021,7.785714285714286
416308,9.25
468824,4.166666666666667
275438,4.0
442932,2.0
346929,3.0
387556,3.5
301251,2.6666666666666665
226053,2.0
264239,1.75
313846,2.5
53518,3.0
556852,6.0
346110,1.5
8410,6.666666666666667
487757,3.0
479837,2.25
56507,4.0
221817,8.6
100250,3.0
511498,3.8
495237,4.0
191123,1.0
516858,1.0
567625,6.0
521033,6.5
546122,2.0
570338,3.0
443103,4.333333333333333
443211,4.333333333333333
295338,1.0
462466,1.0
250389,2.6666666666666665
350462,3.0
43421,6.5
329526,6.25
101413,5.5
564018,4.2
384325,2.0
436042,2.0
171869,1.875
64112,8.0
309759,1.0
139579,1.0
45396,2.0
135772,1.0
289022,1.0
549962,2.0
540119,2.0
291837,12.666666666666666
226743,2.0
384939,2.6666666666666665
382465,3.0
154257,2.0
413675,2.0
176004,2.0
543856,3.5
138731,2.6666666666666665
544380,4.0
255418,5.0
268058,1.0
299851,1.0
294815,2.0
491904,2.0
278416,1.0
308793,2.0
516253,3.5
180343,2.0
202992,1.0
537367,5.333333333333333
546915,4.0
454555,1.0
146704,1.0
359721,2.5
72290,1.5
444966,5.5
116677,4.571428571428571
419872,3.5
184636,4.0
245065,7.333333333333333
465100,7.538461538461538
515137,13.0
534078,4.75
326405,10.6
143582,5.090909090909091
46670,1.4
83934,5.0
195569,6.714285714285714
127829,5.0
22392,1.4
289816,10.0
464231,6.25
191712,1.0
225328,2.0
553624,2.0
226528,2.0
389141,1.5
298010,2.0
111700,3.5
48545,1.5
303584,7.0
377183,1.5
509472,2.0
477433,5.75
125213,5.0
83649,4.6
329910,4.0
473178,10.4
349147,2.0
115386,3.0
47982,5.833333333333333
430122,2.0
436596,2.5
565961,5.5
540470,2.0
461167,18.0
418869,4.0
419751,1.6666666666666667
370177,3.6666666666666665
378777,2.0
524134,2.0
482903,4.0
500092,3.3333333333333335
368360,2.0
68830,1.5
540096,1.0
77122,1.0
409714,6.0
85661,4.0
42230,4.25
246257,4.0
143861,1.5
125848,2.0
105296,6.111111111111111
405285,2.3333333333333335
87821,2.3333333333333335
492843,1.0
271404,1.0
383856,3.5
379303,7.0
33902,4.5
214573,4.0
209831,10.846153846153847
530600,4.75
288914,2.8333333333333335
315102,2.0
497651,4.25
351465,15.0
309298,1.6666666666666667
254967,1.6666666666666667
398269,3.0
223168,1.0
108284,2.0
471018,4.833333333333333
3422,4.666666666666667
441497,5.0
168498,2.6
171925,2.5
502196,3.0
69824,1.0
113638,1.0
493856,3.0
322533,2.6666666666666665
168482,3.0
429673,2.0
480617,3.4285714285714284
147465,3.0
171789,4.857142857142857
25973,7.0
371229,5.8
384482,2.0
447307,3.0
77926,6.0
51168,4.0
298109,7.0
179322,6.5
162303,3.1666666666666665
491846,3.3333333333333335
539930,7.0
170165,3.0
338897,8.0
255793,1.5
81105,7.615384615384615
246246,10.6875
369032,3.0
450489,4.333333333333333
492332,2.5
174691,1.6666666666666667
562015,3.3333333333333335
249757,3.5
463672,2.0
226562,1.25
110320,4.0
64479,1.0
239637,2.0
168661,3.0
526197,2.3333333333333335
321067,3.0
125763,4.666666666666667
560976,2.0
81093,2.0
250107,4.2
469063,5.0
206223,1.0
186880,1.0
253847,10.833333333333334
17874,5.0
441440,2.0
95792,9.0
273564,2.0
326016,3.0
161977,2.3333333333333335
548849,6.833333333333333
353518,4.5
195958,3.75
276220,4.2
187542,4.0
461384,1.0
368958,1.0
118447,3.6
43097,3.75
521134,2.75
561591,4.0
299924,7.0
563218,2.142857142857143
327858,7.0
396675,6.0
210094,5.0
205453,5.0
14366,3.0
62026,1.0
160206,1.0
370630,2.75
216731,4.0
347147,3.0
154060,1.3333333333333333
247081,4.5
166763,2.0
478538,2.3333333333333335
82579,3.0
500447,3.375
325867,2.625
110043,2.0
410781,6.8
138335,7.0
481082,7.0
294369,1.0
550223,1.0
260313,2.0
552736,1.0
139544,5.5
367445,7.375
276138,1.5
523661,2.0
42646,2.6666666666666665
535496,3.0
251991,2.75
395739,2.5
421148,5.5
13274,6.555555555555555
25575,8.538461538461538
37819,4.0
224196,1.0
402641,1.0
284921,3.4
170719,6.285714285714286
232083,5.0
181282,2.0
191460,1.0
332789,4.5
159805,2.0
167133,2.0
462265,2.0
301888,1.5
291686,2.0
454299,4.0
47735,2.8333333333333335
332128,1.8333333333333333
272452,4.0
111950,1.5
139279,3.5
349772,2.3333333333333335
563168,7.0
276000,2.0
63030,2.0
138013,16.0
299470,2.0
316499,4.0
289360,4.0
29203,3.4
122814,2.6666666666666665
402028,5.5
359278,4.666666666666667
541083,3.0
149134,1.0
161898,1.0
139038,1.6666666666666667
49041,3.0
395756,4.0
519892,2.0
225928,2.5
429244,5.166666666666667
431551,1.6666666666666667
297440,3.0
53642,2.5
184629,3.25
495267,4.0
535180,4.5
455148,3.857142857142857
343733,2.3333333333333335
176124,3.2
103880,2.0
427861,1.0
394150,1.0
444199,1.0
389075,2.0
549209,1.0
428980,1.0
71771,1.0
395376,1.0
562042,1.0
117953,2.5
298309,1.3333333333333333
385428,3.0
67053,2.3333333333333335
141879,3.0
370291,4.0
232918,2.0
343353,1.0
502720,1.0
266219,2.0
169037,3.5
132895,5.0
142259,2.0
558655,1.0
475904,1.0
166675,1.0
26610,6.0
513727,5.333333333333333
33208,8.25
550783,2.3333333333333335
429871,9.5
364000,6.636363636363637
532201,8.428571428571429
57275,3.8
475207,2.6
553146,2.0
556469,1.0
259057,3.0
207433,1.6666666666666667
266875,2.625
497770,5.5
417805,5.0
347431,2.0
47183,2.0
15736,2.0
134551,8.166666666666666
548496,8.428571428571429
28677,1.5
426708,2.0
310604,1.0
80053,1.0
420148,4.4
517187,4.333333333333333
19879,2.0
464068,2.0
19000,2.75
85912,2.25
412683,3.75
496246,4.0
42745,2.6666666666666665
85231,5.333333333333333
533141,1.0
170644,2.0
211507,4.75
566402,3.0
246707,2.0
233908,1.5
87833,2.5
564914,2.5
465198,3.75
86200,5.75
352246,1.3333333333333333
324017,3.0
332344,2.0
207948,2.0
384880,1.5
531798,3.5
359552,1.5
26477,2.0
364905,2.0
391383,1.0
25968,2.5
262970,2.5
28284,3.0
148686,3.3333333333333335
312996,2.6666666666666665
116131,10.0
421450,3.7142857142857144
492987,3.6666666666666665
232030,5.875
556750,6.0
396392,8.333333333333334
260462,1.0
487350,1.0
108720,5.0
100766,2.0
298396,3.0
334977,1.0
136625,1.0
84643,3.0
438024,2.0
106185,2.0
303564,1.0
39883,4.6
152891,1.0
384469,2.0
504969,2.0
20678,3.0
263035,4.0
247599,6.0
97461,1.0
375601,2.0
476772,2.0
383294,3.0
90028,4.0
782,1.75
230511,2.6
383335,4.0
